"","uniprot","Protein","n_peptides","condition","substrate","growthrate","R1","R2","R3","R4","mean_intensity","median_intensity","sd_intensity","IQR","MAD","CV","mean_mass_fraction","median_mass_fraction","sd_massfraction","rel_intensity","log2_fold_change","fold_change_mean","log2_fold_change_mean","anova","protein_name","protein","length","locus_tag","EC_number","gene_ontology_IDs","System","Process","Pathway","COG","COG_ID","COG_System","COG_Process","eggNOG_name","eggNOG_description","new_locus_tag","product_accession","seq_type","start","end","feature_interval_length","strand","Psortb_localization","Psortb_score","Process.abbr","Pathway.abbr","CI","mean_mass_fraction_norm","MolWeight","mass_g_per_gDCW","mol_fraction","conc_g_per_L_cell_vol","conc_mol_per_cell","conc_mol_per_L_cell_vol","conc_copies_per_cell","substrate_uptake_rate"
"430","Q0K6P5","RL27_CUPNH",5,"FRC 0.25","fructose",0.25,460876512,861310184,7293353672,8232071882,4211903062.5,4077331928,4121236384.71429,6766831458.5,3416238580,0.978473702637427,0.000366560857365011,0.000375695317760123,0.000367607988632292,1,0,0.879259282133666,-0.185639434763793,0.818950532346971,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.55697000988787,0.000366560857365011,8.889,0.000249261383008207,0.00129731686189975,1.10782836892537e-07,1.1216622027594e-19,1.24629009010799e-05,67548.0778235498,3.01398756660746
"431","Q0K6P5","RL27_CUPNH",5,"NLIM 0.05","ammonium",0.05,299506496,4790034596,5808697000,8365306644,4815886184,5299365798,3365630832.84616,2780446840,1787636024,0.698860127556155,0.000421278818114207,0.000492235045299613,0.000344003446545698,0.607814348647809,-0.718297361983891,0.791122276899861,-0.338027398111679,0.732137415404846,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.11204241542559,0.000421278818114207,8.889,0.00028646959631766,0.00143839099070586,1.27319820585627e-07,1.2890970697161e-19,1.43232864513226e-05,77631.241360436,0.190689848569826
"432","Q0K6P5","RL27_CUPNH",5,"NLIM 0.1","ammonium",0.1,453225500,12286709320,11337758242,3808033032,6971431523.5,7572895637,5768046660.91474,8605664862.5,4239338144,0.827383391986456,0.000538322613695949,0.000630292753346101,0.00052149375620798,0.868578393044343,-0.203272030462464,1.13052894769588,0.176997933409748,0.732137415404846,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.3165516094402,0.000538322613695949,8.889,0.000366059377313245,0.001789560382417,1.62693056583665e-07,1.64724660732701e-19,1.83027217786712e-05,99199.5110048038,0.773976444195177
"433","Q0K6P5","RL27_CUPNH",5,"NLIM 0.15","ammonium",0.15,8011544160,6662000600,7675582436,7329498957,7419656538.25,7502540696.5,576772610.347831,596948499.25,341022601.5,0.077735756011675,0.000633992961566738,0.000665581964229033,5.17395171770795e-05,0.860508985503105,-0.21673783780714,1.12002592472273,0.163532126065072,0.732137415404846,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.123694934753895,0.000633992961566738,8.889,0.000431115213865382,0.00218161555001366,1.91606761717947e-07,1.93999421246656e-19,2.15554696941372e-05,116829.184150584,1.35726303982053
"434","Q0K6P5","RL27_CUPNH",5,"NLIM 0.2","ammonium",0.2,8151190612,10291704511,647176294,165918480,4813997474.25,4399183453,5167500024.32105,8159457246.25,3992636066,1.07343222591244,0.000382863401886525,0.000377494593423744,0.000405214861688762,0.504567325032847,-0.986881312154988,0.65673745925428,-0.606611348282776,0.732137415404846,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.70807021066376,0.000382863401886525,8.889,0.000260347113282837,0.00132710215364719,1.15709828125705e-07,1.1715473654307e-19,1.3017179932037e-05,70552.2325878555,1.94054963544588
"435","Q0K6P5","RL27_CUPNH",5,"NLIM 0.25","ammonium",0.25,211489870,9404242384,8033206435,10447919840,7024214632.25,8718724409.5,4648210142.72754,3587384454.25,1207356702.5,0.661740904297884,0.000561829718528078,0.000741722553328412,0.000490828153177679,1,0,1.30158539142725,0.380269963872212,0.732137415404846,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.05297744796895,0.000561829718528078,8.889,0.000382044208599093,0.00193274707623817,1.69797426044041e-07,1.71917744897781e-19,1.91019525533373e-05,103531.287610798,2.52383623107123
"436","Q0K6P5","RL27_CUPNH",5,"SUC 0.05","succinate",0.05,1936485439,6339781277,3272134757,3364333129,3728183650.5,3318233943,1859300266.14774,1169972738.5,713923845,0.498714773854657,0.000401138229576213,0.000374763233959816,0.000186899961473309,0.730946319676051,-0.452162635605437,0.774626043539283,-0.368428088159176,0.125336534081885,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.793566494722076,0.000401138229576213,8.889,0.000272773996111825,0.00133705022290026,1.21232887160811e-07,1.22746763915772e-19,1.36385156854454e-05,73919.8302409946,1.00177830468287
"437","Q0K6P5","RL27_CUPNH",5,"SUC 0.1","succinate",0.1,2381092039,6603542447,3350002620,2524298752.59961,3714733964.6499,2937150686.2998,1972644602.33873,1674890502.55029,484455290.5,0.531032537218219,0.000401978539041508,0.000330020402885593,0.000175251571878116,0.647000639907815,-0.628160955789558,0.685663956939129,-0.544426408343296,0.125336534081885,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.844991268027777,0.000401978539041508,8.889,0.000273345406548225,0.001374364325973,1.21486847354767e-07,1.23003895398009e-19,1.36670858215682e-05,74074.6784415515,1.9273435515285
"438","Q0K6P5","RL27_CUPNH",5,"SUC 0.15","succinate",0.15,6151634844,7548810008,2386577080,5415577169,5375649775.25,5783606006.5,2180284996.53828,1842601488.25,1066616419.5,0.40558538738452,0.000557870402249702,0.00062105443857962,0.000251890605058191,1.27402274749966,0.349391036944267,1.35015550897375,0.433125584390528,0.125336534081885,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.645376858779463,0.000557870402249702,8.889,0.000379351873529798,0.00193958669887643,1.6860083267991e-07,1.70706209260793e-19,1.8967337617176e-05,102801.683784513,2.85290879837412
"439","Q0K6P5","RL27_CUPNH",5,"SUC 0.2","succinate",0.2,3150680708,10864542210,6528647401,2779758690,5830907252.25,4839664054.5,3755770852.10138,4554670899.75,1874444355.5,0.644114318685506,0.000569602150004911,0.000485995836698377,0.000313036877238968,1.0660895795391,0.0923286674845835,1.12979671807203,0.176063214930845,0.125336534081885,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.02492961684051,0.000569602150004911,8.889,0.000387329462003339,0.00202313821839915,1.7214642755704e-07,1.74296079200513e-19,1.93662116560482e-05,104963.55402912,3.77847404521975
"440","Q0K6P5","RL27_CUPNH",5,"SUC 0.25","succinate",0.25,4026937270,10892109032,5052344898,3605051806,5894110751.5,4539641084,3386969354.7472,2590820027.5,723646546,0.574636191538349,0.00056399996923066,0.000449653260705319,0.000258387037244505,1,0,1.05975777247581,0.0837345474462615,0.125336534081885,"50S ribosomal protein L27","rpmA H16_A3251",86,"H16_A3251",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0211","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmA","Belongs to the bacterial ribosomal protein bL27 family","H16_RS16195","WP_010814747.1","chromosome 1",3512785,3513045,261,"-","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.91437441232176,0.00056399996923066,8.889,0.000383519979076849,0.00202196763384126,1.70453324034155e-07,1.72581833311666e-19,1.91757400810925e-05,103931.211007989,4.70403929206537
"441","Q0K7B2","RL28_CUPNH",12,"FA 0.05","formate",0.05,7533590526,1666591645,1901796323,1136772512,3059687751.5,1784193984,2999713229.41151,1775608012,382511905.5,0.980398482799729,0.000181279605651491,0.000109144570816764,0.000107005171634583,0.710823874863574,-0.492435956051967,0.534772711692333,-0.903002245220081,0.640024541223405,"50S ribosomal protein L28","rpmB H16_A3034",77,"H16_A3034",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0227","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmB","Belongs to the bacterial ribosomal protein bL28 family","H16_RS15125","WP_006575661.1","chromosome 1",3284489,3284722,234,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.56003276464588,0.000181279605651491,8.707,0.000123270131843014,0.000604681116265884,5.47867252635617e-08,5.66303580305565e-20,6.29225571113316e-06,34103.5993012243,14.4481859656746
"442","Q0K7B2","RL28_CUPNH",12,"FA 0.1","formate",0.1,2408257244,2841557047,23779191965.7031,1728612659,7689404728.92578,2624907145.5,10736300438.704,5837619678.92578,556472194,1.39624597965515,0.000490017160371147,0.000176712061236191,0.000246733505057607,1.04576446566552,0.0645579543764657,0.786757900053325,-0.346008334791648,0.640024541223405,"50S ribosomal protein L28","rpmB H16_A3034",77,"H16_A3034",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0227","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmB","Belongs to the bacterial ribosomal protein bL28 family","H16_RS15125","WP_006575661.1","chromosome 1",3284489,3284722,234,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",2.22173892961039,0.000490017160371147,8.707,0.00033321166905238,0.00170714132209969,1.48094075134391e-07,1.53077601494145e-19,1.70086053796159e-05,92185.4878708688,26.5935259613296
"443","Q0K7B2","RL28_CUPNH",12,"FA 0.15","formate",0.15,1748523182,2249725410,3656407031,1292460773,2236779099,1999124296,1023986004.72013,966888235.5,478632318.5,0.457794873520555,0.000139397841995956,0.000126216413218346,5.77812269255107e-05,0.796452230620589,-0.328340260084013,0.599193322233479,-0.738906549252127,0.640024541223405,"50S ribosomal protein L28","rpmB H16_A3034",77,"H16_A3034",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0227","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmB","Belongs to the bacterial ribosomal protein bL28 family","H16_RS15125","WP_006575661.1","chromosome 1",3284489,3284722,234,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",0.728453801906656,0.000139397841995956,8.707,9.47905325572501e-05,0.000498334346509766,4.21291255810001e-08,4.35468163809579e-20,4.83853031490462e-06,26224.5062250684,38.7388659569846
"444","Q0K7B2","RL28_CUPNH",12,"FA 0.2","formate",0.2,13399396936,1971779456,2176672701,13350397513,7724561651.5,7763535107,6525012374.00327,11237197979,5611362117.5,0.844709728316584,0.000492181130148972,0.000522740791053759,0.000441564231591017,3.09299670152746,1.62900529489096,2.32694805537973,1.21843900572285,0.640024541223405,"50S ribosomal protein L28","rpmB H16_A3034",77,"H16_A3034",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0227","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmB","Belongs to the bacterial ribosomal protein bL28 family","H16_RS15125","WP_006575661.1","chromosome 1",3284489,3284722,234,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.34412167695916,0.000492181130148972,8.707,0.000334683168501301,0.00178010016073091,1.48748074889467e-07,1.53753609050787e-19,1.7083717255242e-05,92592.5891437211,50.8842059526396
"445","Q0K7B2","RL28_CUPNH",12,"FA 0.25","formate",0.25,14457510144,2414975916,2605097402,2125710684,5400823536.5,2510036659,6041007287.28392,3225540979.5,239693359,1.11853446913372,0.000327840210726252,0.000156801547705889,0.000175387935922552,1,0,0.752328010641131,-0.410566289168114,0.640024541223405,"50S ribosomal protein L28","rpmB H16_A3034",77,"H16_A3034",NA,"GO:0003735; GO:0005840; GO:0006412","Genetic Information Processing","Genetic information processing","Ribosome","COG0227","J","Information storage and processing","Translation, ribosomal structure and biogenesis","rpmB","Belongs to the bacterial ribosomal protein bL28 family","H16_RS15125","WP_006575661.1","chromosome 1",3284489,3284722,234,"+","Cytoplasmic",9.26,"Genetic information ","Ribosome",1.77983794431354,0.000327840210726252,8.707,0.000222931343293851,0.00118510897299779,9.90805970194894e-08,1.024147666447e-19,1.13794071366593e-05,61675.6150878414,63.0295459482946
