Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2341921	2342802	-	AAFOLC_10640	livH	Branched-chain amino acid ABC-type transport system, permease component	COG:COG0559, COG:E, SO:0001217, UniRef:UniRef50_A0A4P6WCC1, UniRef:UniRef90_A7IF93
contig_1	cds	2342864	2344072	-	AAFOLC_10645		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_K8PJ35
contig_1	cds	2344127	2344843	-	AAFOLC_10650	livF	ABC-type branched-chain amino acid transport system, ATPase component LivF	COG:COG0410, COG:E, SO:0001217, UniRef:UniRef50_A0A0S3PZF4, UniRef:UniRef90_A7IF91
contig_1	cds	2344845	2345654	-	AAFOLC_10655	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_A0A3M2RGI3
contig_1	cds	2345664	2346869	-	AAFOLC_10660	pcaF	3-oxoadipyl-CoA thiolase	SO:0001217, UniRef:UniRef50_A0A327LY40, UniRef:UniRef90_UPI001932942A
contig_1	cds	2346982	2348499	-	AAFOLC_10665		3-hydroxyacyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X1IBF9
contig_1	cds	2348499	2349497	-	AAFOLC_10670		hypothetical protein	PFAM:PF00107.29, PFAM:PF08240.15, PFAM:PF13602.9
contig_1	cds	2349508	2350623	-	AAFOLC_10675		Putative CoA-transferase	SO:0001217, UniRef:UniRef50_A0A379KQD4
contig_1	cds	2350626	2351294	-	AAFOLC_10680		3-hydroxybutyryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X2P925
contig_1	cds	2351299	2352174	-	AAFOLC_10685		3-hydroxybutyryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7W5DEU3
contig_1	cds	2352184	2353350	-	AAFOLC_10690		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A379KP00, UniRef:UniRef90_A0A0N1N3V1
contig_1	cds	2353361	2354104	-	AAFOLC_10695		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_K8PS01
contig_1	cds	2354106	2354870	-	AAFOLC_10700		Enoyl-CoA hydratase/isomerase family protein	SO:0001217, UniRef:UniRef50_A0A0D6IFP5
contig_1	cds	2354873	2356552	-	AAFOLC_10705		Cyclohexanecarboxylate-CoA ligase	SO:0001217, UniRef:UniRef50_A0A193G5D6
contig_1	cds	2356566	2357345	-	AAFOLC_10710		Crotonase	SO:0001217, UniRef:UniRef50_A0A8B4R9G0, UniRef:UniRef90_A0A0N1F4E7
contig_1	cds	2357383	2358639	-	AAFOLC_10715		Formyl-coenzyme A transferase	SO:0001217, UniRef:UniRef50_A0A0P1GHT0
contig_1	cds	2358807	2360435	+	AAFOLC_10720		Fis family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0Q8PLR7
contig_1	cds	2360467	2361699	-	AAFOLC_10725		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A3N8J0K9
contig_1	cds	2361899	2362906	-	AAFOLC_10730		Cation transporter	SO:0001217, UniRef:UniRef50_A0A8G0CT14
contig_1	cds	2362922	2365516	-	AAFOLC_10735		Cation-transporting ATPase (P-type)	SO:0001217, UniRef:UniRef50_C7CG66
contig_1	cds	2365900	2367744	-	AAFOLC_10740	trkA	Potassium transporter TrkA	SO:0001217, UniRef:UniRef50_A0A0K2D9L0
contig_1	cds	2367892	2368881	-	AAFOLC_10745		3-oxopimeloyl-[acyl-carrier-protein] synthase	SO:0001217, UniRef:UniRef50_Q7CTU0
contig_1	cds	2368890	2370152	-	AAFOLC_10750		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	SO:0001217, UniRef:UniRef50_A0A2E2ZP56
contig_1	cds	2370143	2370787	-	AAFOLC_10755	bioD	ATP-dependent dethiobiotin synthetase BioD	SO:0001217, UniRef:UniRef50_Q8U8T9
contig_1	cds	2370784	2371932	-	AAFOLC_10760	bioF	8-amino-7-oxononanoate synthase BioF	SO:0001217, UniRef:UniRef50_C3MGY4
contig_1	cds	2371929	2373350	-	AAFOLC_10765		hypothetical protein	PFAM:PF04055.24, PFAM:PF06968.16
contig_1	cds	2373639	2374655	+	AAFOLC_10770		2-aminoethylphosphonate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A6S7E376
contig_1	cds	2374869	2376071	+	AAFOLC_10775	potA	Spermidine/putrescine import ATP-binding protein PotA	SO:0001217, UniRef:UniRef50_A0A2S0XSC4
contig_1	cds	2376073	2378085	+	AAFOLC_10780		2-aminoethylphosphonate ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_J0QT15
contig_1	cds	2378100	2379236	+	AAFOLC_10785		DAO domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y1IX71
contig_1	cds	2379233	2380042	+	AAFOLC_10790		Phosphonoacetaldehyde hydrolase	SO:0001217, UniRef:UniRef50_Q13YI8
contig_1	cds	2380039	2381385	+	AAFOLC_10795		2,2-dialkylglycine decarboxylase	SO:0001217, UniRef:UniRef50_A0A5C6FTK7
contig_1	cds	2381536	2382507	+	AAFOLC_10800	yqjG	Glutathionyl-hydroquinone reductase YqjG	SO:0001217, UniRef:UniRef50_P42620
contig_1	cds	2382530	2382832	-	AAFOLC_10805		Signal peptide protein	SO:0001217, UniRef:UniRef50_A0A1H7A692
contig_1	cds	2383117	2383818	+	AAFOLC_10810		VIT family protein	SO:0001217, UniRef:UniRef50_A0A0A2CMT3
contig_1	cds	2383861	2385048	-	AAFOLC_10815		FAD-dependent monooxygenase	SO:0001217, UniRef:UniRef50_A0A7W2BU27
contig_1	cds	2385098	2385358	-	AAFOLC_10820		zf-CHCC domain-containing protein	SO:0001217, UniRef:UniRef50_L0NFB3
contig_1	cds	2385586	2386398	-	AAFOLC_10825		DUF2189 domain-containing protein	SO:0001217, UniRef:UniRef50_G9ZXK1
contig_1	cds	2386648	2388039	+	AAFOLC_10830		Secreted protein	SO:0001217, UniRef:UniRef50_A7IK96
contig_1	cds	2388161	2388913	+	AAFOLC_10835	rdmC	Aclacinomycin methylesterase RdmC	SO:0001217, UniRef:UniRef50_A0A395LCN7
contig_1	cds	2389007	2389900	+	AAFOLC_10840		Serine acetyltransferase	SO:0001217, UniRef:UniRef50_H6SPD1
contig_1	cds	2389951	2390160	+	AAFOLC_10845		DUF3126 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2D8HFP6, UniRef:UniRef90_A8IIV8
contig_1	cds	2390358	2391134	+	AAFOLC_10850		3-oxoadipate enol-lactonase	SO:0001217, UniRef:UniRef50_A0A6C1KE45
contig_1	cds	2391233	2391604	-	AAFOLC_10855		hypothetical protein	
contig_1	cds	2391608	2392480	+	AAFOLC_10860		Cation transporter	SO:0001217, UniRef:UniRef50_V4PD98
contig_1	cds	2392493	2392723	-	AAFOLC_10865		Formate dehydrogenase subunit delta	SO:0001217, UniRef:UniRef50_A0A848K0Z0
contig_1	cds	2392713	2393597	-	AAFOLC_10870	fdhD	Sulfur carrier protein FdhD	SO:0001217, UniRef:UniRef50_A0A1L3RDL6
contig_1	cds	2393780	2396620	-	AAFOLC_10875	fdhF	formate dehydrogenase subunit alpha	COG:COG3383, COG:R, SO:0001217, UniRef:UniRef50_A0A1D2QP61, UniRef:UniRef90_A0A7W2BU63
contig_1	cds	2396630	2398192	-	AAFOLC_10880	hndC	NADP-reducing hydrogenase subunit HndC	SO:0001217, UniRef:UniRef50_A0A5E6XLQ0
contig_1	cds	2398192	2398686	-	AAFOLC_10885		Formate dehydrogenase gamma subunit	SO:0001217, UniRef:UniRef50_A0A3B9EPB3
contig_1	cds	2398957	2399889	-	AAFOLC_10890	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, SO:0001217, UniRef:UniRef50_K8NRV1, UniRef:UniRef90_A7IL18
contig_1	cds	2400132	2400290	+	AAFOLC_10895		Secreted protein	SO:0001217, UniRef:UniRef50_A0A848JW99
contig_1	cds	2400476	2401294	+	AAFOLC_10900		hypothetical protein	
contig_1	cds	2401488	2402816	-	AAFOLC_10905		Chromosome partition protein Smc	SO:0001217, UniRef:UniRef50_A7IL20
contig_1	cds	2402938	2403540	-	AAFOLC_10910		DUF1134 domain-containing protein	SO:0001217, UniRef:UniRef50_M4Z316
contig_1	cds	2403682	2404542	-	AAFOLC_10915	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	SO:0001217, UniRef:UniRef50_A0A3L7A2A2
contig_1	cds	2404716	2405390	+	AAFOLC_10920		HPTransfase domain-containing protein	SO:0001217, UniRef:UniRef50_A9W2X1
contig_1	cds	2405532	2406233	-	AAFOLC_10925	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, SO:0001217, UniRef:UniRef50_A0A512J3G1, UniRef:UniRef90_UPI001F16B5B4
contig_1	cds	2406685	2407083	+	AAFOLC_10930	fliJ	Flagellar FliJ protein	SO:0001217, UniRef:UniRef50_A0A2S9QES0
contig_1	cds	2407508	2408047	+	AAFOLC_10935		Sigma70-r4-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A259L1N2
contig_1	cds	2408755	2410419	+	AAFOLC_10940		hypothetical protein	
contig_1	cds	2410422	2411609	-	AAFOLC_10945		Diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A3L7A333
contig_1	cds	2411909	2412889	+	AAFOLC_10950		Agmatinase protein	SO:0001217, UniRef:UniRef50_Q2K9W6
contig_1	cds	2413042	2414145	+	AAFOLC_10955		Ionic transporter	SO:0001217, UniRef:UniRef50_A0A258IUP4
contig_1	cds	2414190	2414636	+	AAFOLC_10960		Putative NADH-ubiquinone oxidoreductase subunit B17-2 (Complex I-B17-2) (CI-B17-2)	SO:0001217, UniRef:UniRef50_A4YTN6
contig_1	cds	2414799	2415395	+	AAFOLC_10965		DUF2155 domain-containing protein	SO:0001217, UniRef:UniRef50_A7IL31
contig_1	cds	2415332	2416003	-	AAFOLC_10970		Leucyl/phenylalanyl-tRNA--protein transferase	SO:0001217, UniRef:UniRef50_Q6N734
contig_1	cds	2416195	2417379	-	AAFOLC_10975		Aminotransferase	SO:0001217, UniRef:UniRef50_V5SBQ5
contig_1	cds	2417766	2419190	+	AAFOLC_10980		Peptidase-M48 domain-containing protein	SO:0001217, UniRef:UniRef50_Q6N718
contig_1	cds	2419222	2420016	+	AAFOLC_10985		Protein-disulfide isomerase	SO:0001217, UniRef:UniRef50_A0A4V2UXC4
contig_1	cds	2420118	2421212	-	AAFOLC_10990	cobW	CobW C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A023XRU1
contig_1	cds	2421325	2422302	-	AAFOLC_10995		Zinc/manganese transport system substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A848JYB3
contig_1	cds	2422315	2423187	-	AAFOLC_11000		Zinc/manganese transport system permease protein	SO:0001217, UniRef:UniRef50_A0A024HAM8
contig_1	cds	2423201	2423941	-	AAFOLC_11005	znuC	High-affinity zinc uptake system ATP-binding protein ZnuC	SO:0001217, UniRef:UniRef50_A0A1E2RVH3
contig_1	cds	2423944	2424237	-	AAFOLC_11010		hypothetical protein	
contig_1	cds	2424436	2425083	+	AAFOLC_11015		KHG/KDPG aldolase	SO:0001217, UniRef:UniRef50_A0A1W5DSM6
contig_1	cds	2425219	2426073	+	AAFOLC_11020		Nitroreductase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z6AK12
contig_1	cds	2426217	2426984	+	AAFOLC_11025		NAD-dependent dehydratase	SO:0001217, UniRef:UniRef50_A0A160FWA2
contig_1	cds	2427217	2428392	-	AAFOLC_11030		Amidase	SO:0001217, UniRef:UniRef50_A0A6B9FSR2
contig_1	cds	2428567	2429799	-	AAFOLC_11035		Cytosine deaminase	SO:0001217, UniRef:UniRef50_A0A0M6XZJ4
contig_1	cds	2429842	2432289	-	AAFOLC_11040		ABC transporter	SO:0001217, UniRef:UniRef50_K8PG46
contig_1	cds	2432298	2433170	-	AAFOLC_11045		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A250AY91
contig_1	cds	2433646	2434872	-	AAFOLC_11050		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_K8PLF9
contig_1	cds	2435349	2436047	+	AAFOLC_11055		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q3VXQ0
contig_1	cds	2436082	2438595	-	AAFOLC_11060		Mechanosensitive ion channel family protein	SO:0001217, UniRef:UniRef50_A0A127CHH7
contig_1	cds	2438880	2440946	-	AAFOLC_11065		hypothetical protein	PFAM:PF00111.30, PFAM:PF00175.24, PFAM:PF00970.27, PFAM:PF01243.23
contig_1	cds	2440957	2441649	-	AAFOLC_11070		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_N8ZJ68
contig_1	cds	2441773	2442675	+	AAFOLC_11075		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0R3C8A3
contig_1	cds	2442805	2443698	+	AAFOLC_11080		Transcriptional regulator	SO:0001217, UniRef:UniRef50_I2QDJ0
contig_1	cds	2443885	2445204	-	AAFOLC_11085		Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein	SO:0001217, UniRef:UniRef50_A0A0S3Q0P1
contig_1	cds	2445233	2445940	-	AAFOLC_11090		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0Q6Z342
contig_1	cds	2445937	2446692	-	AAFOLC_11095	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_A0A0S3Q048
contig_1	cds	2446689	2447699	-	AAFOLC_11100		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0D6JDV7
contig_1	cds	2447696	2448553	-	AAFOLC_11105		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0D6JDY9
contig_1	cds	2448797	2449885	+	AAFOLC_11110		Aliphatic nitrilase	SO:0001217, UniRef:UniRef50_A0A380WDY6
contig_1	cds	2450117	2451232	+	AAFOLC_11115		Choloylglycine hydrolase	SO:0001217, UniRef:UniRef50_A0A840AK53
contig_1	cds	2451303	2452007	-	AAFOLC_11120		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_K8PGC9, UniRef:UniRef90_UPI00166B1EFD
contig_1	cds	2452000	2452797	-	AAFOLC_11125	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_A0A564G1J3
contig_1	cds	2452794	2453825	-	AAFOLC_11130		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A1Q7G7B6
contig_1	cds	2453822	2454694	-	AAFOLC_11135	livH	Branched-chain amino acid ABC-type transport system, permease component	COG:COG0559, COG:E, SO:0001217, UniRef:UniRef50_K8PLM8, UniRef:UniRef90_A7ID04
contig_1	cds	2454825	2455982	-	AAFOLC_11140	livK	ABC-type branched-chain amino acid transport system, periplasmic component	COG:COG0683, COG:E, SO:0001217, UniRef:UniRef50_K8PTJ4, UniRef:UniRef90_A7ID05
contig_1	cds	2456009	2457211	-	AAFOLC_11145		2Fe-2S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q6M0V7
contig_1	cds	2457208	2458068	-	AAFOLC_11150		FAD-binding PCMH-type domain-containing protein	SO:0001217, UniRef:UniRef50_K8PQ70
contig_1	cds	2458065	2460431	-	AAFOLC_11155		Carbon monoxide dehydrogenase large chain parolog without usual motifs	SO:0001217, UniRef:UniRef50_A0A1C3K6P2
contig_1	cds	2460428	2461285	-	AAFOLC_11160		Acetyl esterase/lipase	SO:0001217, UniRef:UniRef50_A0A7W6F5A8
contig_1	cds	2461282	2462559	-	AAFOLC_11165		amidohydrolase/deacetylase family metallohydrolase	COG:COG3964, COG:R, SO:0001217, UniRef:UniRef50_M4Z9B8, UniRef:UniRef90_A0A848K1S6
contig_1	cds	2462723	2463232	+	AAFOLC_11170		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A810BY70
contig_1	cds	2463459	2464601	+	AAFOLC_11175		Acyl-transf-3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A259BMQ4
contig_1	cds	2464657	2464899	-	AAFOLC_11180		hypothetical protein	PFAM:PF07769.17
contig_1	cds	2465179	2465733	-	AAFOLC_11185		cytochrome P460 family protein	SO:0001217, UniRef:UniRef50_UPI001C698E1B
contig_1	cds	2465939	2467327	+	AAFOLC_11190		Ribosomal RNA small subunit methyltransferase B	SO:0001217, UniRef:UniRef50_A0A2R8B0E3
contig_1	cds	2467376	2469409	-	AAFOLC_11195	ygiQ	YgiQ family radical SAM protein	COG:COG1032, COG:R, SO:0001217, UniRef:UniRef50_Q89C25, UniRef:UniRef90_UPI0019328B48
contig_1	cds	2469570	2469884	-	AAFOLC_11200	azlC	AzlC protein	SO:0001217, UniRef:UniRef50_F7QF43, UniRef:UniRef90_A7IDV3
contig_1	cds	2470146	2471591	+	AAFOLC_11205		Phospholipase D	SO:0001217, UniRef:UniRef50_A0A0N7LPQ5
contig_1	cds	2471455	2472375	-	AAFOLC_11210		hypothetical protein	
contig_1	cds	2472598	2474001	+	AAFOLC_11215	cmpC	Bicarbonate transport ATP-binding protein CmpC	SO:0001217, UniRef:UniRef50_A0A0M6ZQ63
contig_1	cds	2474033	2475121	+	AAFOLC_11220		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059DN07
contig_1	cds	2475132	2476901	+	AAFOLC_11225	cmpD	Bicarbonate transport ATP-binding protein CmpD	SO:0001217, UniRef:UniRef50_A0A166BDR2
contig_1	cds	2476901	2477833	+	AAFOLC_11230		GAF domain-containing protein	SO:0001217, UniRef:UniRef50_A7IE88
contig_1	cds	2477845	2480289	+	AAFOLC_11235		hypothetical protein	PFAM:PF00070.30, PFAM:PF03460.20, PFAM:PF04324.18, PFAM:PF07992.17, PFAM:PF18267.4
contig_1	cds	2480295	2480624	+	AAFOLC_11240		Assimilatory nitrite reductase [NAD(P)H] small subunit	SO:0001217, UniRef:UniRef50_A0A2D5J304
contig_1	cds	2480630	2483296	+	AAFOLC_11245		Nitrate reductase	SO:0001217, UniRef:UniRef50_Q06457
contig_1	cds	2483527	2484360	-	AAFOLC_11250		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A023X910
contig_1	cds	2484357	2485217	-	AAFOLC_11255		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0R3DUU8
contig_1	cds	2485223	2486206	-	AAFOLC_11260		Aliphatic sulfonate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A6C1KLV8
contig_1	cds	2486508	2487281	-	AAFOLC_11265		hypothetical protein	
contig_1	cds	2487282	2487725	-	AAFOLC_11270		hypothetical protein	
contig_1	cds	2487722	2488792	-	AAFOLC_11275		DUF3488 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7V7WQL5
contig_1	cds	2488792	2489463	-	AAFOLC_11280		Transcriptional initiation protein Tat	SO:0001217, UniRef:UniRef50_A0A7V8BIY9
contig_1	cds	2489475	2489984	-	AAFOLC_11285		hypothetical protein	
contig_1	cds	2489981	2490622	-	AAFOLC_11290		hypothetical protein	
contig_1	cds	2490619	2491197	-	AAFOLC_11295		hypothetical protein	
contig_1	cds	2491433	2492494	+	AAFOLC_11300		hypothetical protein	PFAM:PF00196.22
contig_1	cds	2492986	2493594	-	AAFOLC_11305		hypothetical protein	PFAM:PF00106.28, PFAM:PF13561.9
contig_1	cds	2493629	2494267	-	AAFOLC_11310		AEC family transporter	SO:0001217, UniRef:UniRef50_UPI0020119409
contig_1	cds	2494426	2495781	+	AAFOLC_11315		hypothetical protein	PFAM:PF00126.30
contig_1	cds	2496028	2496552	+	AAFOLC_11320		hypothetical protein	
contig_1	cds	2496591	2497454	+	AAFOLC_11325		PBPb domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8J3GGD8
contig_1	cds	2497496	2498242	+	AAFOLC_11330		Amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A8H2NZU6, UniRef:UniRef90_A0A371B9L2
contig_1	cds	2498239	2499069	+	AAFOLC_11335		Polar amino acid uptake family ABC transporter, permease protein	SO:0001217, UniRef:UniRef50_D5BTU1
contig_1	cds	2499059	2499835	+	AAFOLC_11340		Amino acid ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A5E7KPZ1, UniRef:UniRef90_A0A371B9X4
contig_1	cds	2499941	2501983	+	AAFOLC_11345		Putative N-methylproline demethylase	SO:0001217, UniRef:UniRef50_A0A508X8J8
contig_1	cds	2502004	2503299	-	AAFOLC_11350		DAO domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S2EQC4
contig_1	cds	2503322	2504020	-	AAFOLC_11355		Haloacetate dehalogenase H-2	SO:0001217, UniRef:UniRef50_A0A1U9Z4E0
contig_1	cds	2504122	2505123	+	AAFOLC_11360		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J6HZK2
contig_1	cds	2506091	2507137	+	AAFOLC_11365		YheC/YheD family protein	SO:0001217, UniRef:UniRef50_UPI001FCB2C95
contig_1	cds	2507294	2508451	-	AAFOLC_11370		hypothetical protein	
contig_1	cds	2508432	2508695	-	AAFOLC_11375		Acyl carrier protein	SO:0001217, UniRef:UniRef50_A0A5N7Y8I2
contig_1	cds	2508931	2509023	-	AAFOLC_11380		(pseudo) Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A086Y1G2, UniRef:UniRef90_A0A086Y1G2
contig_1	cds	2509317	2510063	-	AAFOLC_11385		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A327KS37
contig_1	cds	2510195	2511169	+	AAFOLC_11390		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_H0FCD2
contig_1	cds	2511228	2511731	+	AAFOLC_11395	tctB	tripartite tricarboxylate transporter TctB family protein	SO:0001217, UniRef:UniRef50_UPI0003FC651B
contig_1	cds	2511742	2513286	+	AAFOLC_11400		Tricarboxylic transport membrane protein	SO:0001217, UniRef:UniRef50_A0A2I6S355
contig_1	cds	2513283	2514422	+	AAFOLC_11405		Mandelate racemase/muconate lactonizing enzyme, C-terminal domain protein	SO:0001217, UniRef:UniRef50_D5RJ39
contig_1	cds	2514425	2515318	+	AAFOLC_11410		fumarylacetoacetate hydrolase family protein	SO:0001217, UniRef:UniRef50_UPI001BA71335
contig_1	cds	2515315	2516295	+	AAFOLC_11415		Glyoxylate/hydroxypyruvate reductase B	SO:0001217, UniRef:UniRef50_A0A222E5N0
contig_1	cds	2516292	2517431	+	AAFOLC_11420		Mandelate racemase/muconate lactonizing enzyme, C-terminal domain protein	SO:0001217, UniRef:UniRef50_D5RJ36
contig_1	cds	2518000	2518293	+	AAFOLC_11425		hypothetical protein	
contig_1	cds	2518359	2519069	-	AAFOLC_11430	ykuD	YkuD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q4ZU05
contig_1	cds	2519955	2520920	+	AAFOLC_11435		hypothetical protein	
contig_1	cds	2521157	2523205	-	AAFOLC_11440		DNA helicase	SO:0001217, UniRef:UniRef50_A0A0B2BW28
contig_1	cds	2523209	2526037	-	AAFOLC_11445		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A1M7Z8C5
contig_1	cds	2526135	2528951	-	AAFOLC_11450		Restriction endonuclease	EC:3.1.21.5, KEGG:K01156, SO:0001217, UniRef:UniRef50_A0A813AIY7, UniRef:UniRef90_A0A259LGK7
contig_1	cds	2529377	2530306	-	AAFOLC_11455		IS3 family transposase	SO:0001217, UniRef:UniRef50_A0A8F7ZGV0, UniRef:UniRef90_A7ILR9
contig_1	cds	2530300	2530566	-	AAFOLC_11460	tnp	IS3 family transposase ORF A	SO:0001217, UniRef:UniRef50_P17985, UniRef:UniRef90_A0A1G4UTN6
contig_1	cds	2531545	2531724	-	AAFOLC_11465		Type II toxin-antitoxin system Phd/YefM family antitoxin	SO:0001217, UniRef:UniRef50_A0A6C1KJI9
contig_1	cds	2531782	2532015	-	AAFOLC_11470		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A021XGL6
contig_1	cds	2532108	2532479	+	AAFOLC_11475		PriCT-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3L7A128
contig_1	cds	2532538	2533008	+	AAFOLC_11480		hypothetical protein	
contig_1	cds	2533001	2533468	+	AAFOLC_11485		hypothetical protein	
contig_1	cds	2533461	2533862	+	AAFOLC_11490		hypothetical protein	
contig_1	cds	2534204	2535049	+	AAFOLC_11495	parB	ParB domain-containing protein	SO:0001217, UniRef:UniRef50_K8PKU5
contig_1	tRNA	2535237	2535326	-	AAFOLC_11500	trnS	tRNA-Ser(cga)	SO:0000269
contig_1	cds	2535904	2536725	+	AAFOLC_11505		DUF72 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E4XS17
contig_1	cds	2536743	2537189	-	AAFOLC_11510		Rrf2 family transcriptional regulator	SO:0001217, UniRef:UniRef50_A8IC96
contig_1	cds	2537234	2537905	-	AAFOLC_11515	yciB	Inner membrane-spanning protein YciB	SO:0001217, UniRef:UniRef50_B6JAN9
contig_1	cds	2537996	2538667	-	AAFOLC_11520		Biosynthetic peptidoglycan transglycosylase	SO:0001217, UniRef:UniRef50_A0A5S9PDQ1
contig_1	cds	2538838	2539764	+	AAFOLC_11525		Farnesyl diphosphate synthase	SO:0001217, UniRef:UniRef50_A0A848JZR4
contig_1	cds	2539990	2540736	+	AAFOLC_11530	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	SO:0001217, UniRef:UniRef50_A0A0M6XYZ6
contig_1	cds	2540785	2541504	-	AAFOLC_11535		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A154W887
contig_1	cds	2541717	2542304	+	AAFOLC_11540	comR	HTH-type transcriptional repressor ComR	SO:0001217, UniRef:UniRef50_A0A6S7A2G7
contig_1	cds	2542314	2543045	-	AAFOLC_11545		(S)-2-haloacid dehalogenase	SO:0001217, UniRef:UniRef50_Q60099
contig_1	cds	2543166	2543552	-	AAFOLC_11550		GBBH-like-N domain-containing protein	SO:0001217, UniRef:UniRef50_K2P0W1
contig_1	cds	2543765	2544823	+	AAFOLC_11555		GTP 3',8-cyclase	SO:0001217, UniRef:UniRef50_Q89NT2
contig_1	cds	2545073	2546008	+	AAFOLC_11560	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A7IF43
